Mod:Item:MetaData, Localized Name
industrialforegoing:sewage_composter_solidifier, 污水堆肥机
industrialforegoing:animal_byproduct_recolector, 动物排污器
industrialforegoing:sludge_refiner, 污泥精炼机
industrialforegoing:mob_detector, 生物探测器
industrialforegoing:lava_fabricator, 熔岩制造机
industrialforegoing:bioreactor, 生物质炉
industrialforegoing:biofuel_generator, 生物燃油发电机
industrialforegoing:laser_base, 镭射钻基座
industrialforegoing:laser_drill, 镭射钻
industrialforegoing:ore_processor, 矿石处理机
industrialforegoing:black_hole_controller, 黑洞存储控制器（弃用）
industrialforegoing:black_hole_controller_reworked, 黑洞存储控制器 v2.0
industrialforegoing:dye_mixer, 颜料调色器
industrialforegoing:enchantment_invoker, 自动附魔台
industrialforegoing:spores_recreator, 蘑菇孢子繁殖器
industrialforegoing:animal_growth_increaser, 动物生长加速器
industrialforegoing:material_stonework_factory, 造石加工机
industrialforegoing:black_hole_tank, 黑洞储液罐
industrialforegoing:resourceful_furnace, 高级熔炉
industrialforegoing:villager_trade_exchanger, 村民贸易交换机
industrialforegoing:energy_field_provider, 远程充能站
industrialforegoing:oredictionary_converter, 矿物词典转换器
industrialforegoing:protein_reactor, 蛋白质反应器
industrialforegoing:protein_generator, 蛋白质发电机
industrialforegoing:hydrator, 水化器
industrialforegoing:wither_builder, 凋灵生成器
industrialforegoing:fluid_pump, 流体泵
industrialforegoing:fluid_crafter, 流体合成台
industrialforegoing:plant_interactor, 植物收获器
industrialforegoing:item_splitter, 物品分配器
industrialforegoing:fluiddictionary_converter, 流体辞典转换器
industrialforegoing:froster, 速冻机
industrialforegoing:ore_washer, 洗矿厂
industrialforegoing:ore_fermenter, 发酵站
industrialforegoing:ore_sieve, 流体筛分机
industrialforegoing:pitiful_fuel_generator, 木质燃料发电机
industrialforegoing:tinydryrubber, 小块干橡胶
industrialforegoing:dryrubber, 干橡胶
industrialforegoing:plastic, 塑料片
industrialforegoing:fertilizer, 肥料
industrialforegoing:meat_feeder, 肉汤注射器
industrialforegoing:mob_imprisonment_tool, 生物捕捉工具
industrialforegoing:laser_lens:0, 白色§r 镭射聚焦透镜
industrialforegoing:laser_lens:1, 橙色§r 镭射聚焦透镜
industrialforegoing:laser_lens:2, 品红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:3, 淡蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:4, 黄色§r 镭射聚焦透镜
industrialforegoing:laser_lens:5, 黄绿色§r 镭射聚焦透镜
industrialforegoing:laser_lens:6, 粉红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:7, 灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:8, 淡灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:9, 青色§r 镭射聚焦透镜
industrialforegoing:laser_lens:10, 紫色§r 镭射聚焦透镜
industrialforegoing:laser_lens:11, 蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:12, 棕色§r 镭射聚焦透镜
industrialforegoing:laser_lens:13, 绿色§r 镭射聚焦透镜
industrialforegoing:laser_lens:14, 红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:15, 黑色§r 镭射聚焦透镜
industrialforegoing:laser_lens_inverted:0, 白色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:1, 橙色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:2, 品红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:3, 淡蓝色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:4, 黄色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:5, 黄绿色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:6, 粉红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:7, 灰色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:8, 淡灰色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:9, 青色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:10, 紫色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:11, 蓝色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:12, 棕色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:13, 绿色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:14, 红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:15, 黑色§r 镭射聚焦透镜（反向）
industrialforegoing:straw, 吸管
industrialforegoing:conveyor_upgrade:0, 传送带提取升级
industrialforegoing:conveyor_upgrade:1, 传送带输入升级
industrialforegoing:conveyor_upgrade:2, 传送带检测升级
industrialforegoing:conveyor_upgrade:3, 传送带弹射升级
industrialforegoing:conveyor_upgrade:4, 传送带投下升级
industrialforegoing:conveyor_upgrade:5, 传送带闪烁传送升级
industrialforegoing:conveyor_upgrade:6, 传送带叉分升级
industrialforegoing:pink_slime, 粉红粘液球
industrialforegoing:book_manual, 工业先锋手册
industrialforegoing:pink_slime_ingot, 粉红史莱姆锭
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:infinity_drill:0, 无限钻头
industrialforegoing:adult_filter, 成年生物过滤插件
industrialforegoing:range_addon:0, 范围升级插件
industrialforegoing:range_addon:1, 范围升级插件
industrialforegoing:range_addon:2, 范围升级插件
industrialforegoing:range_addon:3, 范围升级插件
industrialforegoing:range_addon:4, 范围升级插件
industrialforegoing:range_addon:5, 范围升级插件
industrialforegoing:range_addon:6, 范围升级插件
industrialforegoing:range_addon:7, 范围升级插件
industrialforegoing:range_addon:8, 范围升级插件
industrialforegoing:range_addon:9, 范围升级插件
industrialforegoing:range_addon:10, 范围升级插件
industrialforegoing:range_addon:11, 范围升级插件
industrialforegoing:energy_field_addon, 远程充能附加插件
industrialforegoing:leaf_shearing, 叶片剪切插件
industrialforegoing:itemstack_transfer_addon_pull:0, 物品传输插件 (吸入/下)
industrialforegoing:itemstack_transfer_addon_push:0, 物品传输插件 (输出/下)
industrialforegoing:fluid_transfer_addon_pull:0, 流体传输插件 (吸入/下)
industrialforegoing:fluid_transfer_addon_push:0, 流体传输插件 (输出/下)
industrialforegoing:fortune_addon, 时运插件
industrialforegoing:artificial_dye:0, 白色§r 人造染料
industrialforegoing:artificial_dye:1, 橙色§r 人造染料
industrialforegoing:artificial_dye:2, 品红色§r 人造染料
industrialforegoing:artificial_dye:3, 淡蓝色§r 人造染料
industrialforegoing:artificial_dye:4, 黄色§r 人造染料
industrialforegoing:artificial_dye:5, 黄绿色§r 人造染料
industrialforegoing:artificial_dye:6, 粉红色§r 人造染料
industrialforegoing:artificial_dye:7, 灰色§r 人造染料
industrialforegoing:artificial_dye:8, 淡灰色§r 人造染料
industrialforegoing:artificial_dye:9, 青色§r 人造染料
industrialforegoing:artificial_dye:10, 紫色§r 人造染料
industrialforegoing:artificial_dye:11, 蓝色§r 人造染料
industrialforegoing:artificial_dye:12, 棕色§r 人造染料
industrialforegoing:artificial_dye:13, 绿色§r 人造染料
industrialforegoing:artificial_dye:14, 红色§r 人造染料
industrialforegoing:artificial_dye:15, 黑色§r 人造染料
industrialforegoing:conveyor:0, 白色§r 传送带
industrialforegoing:conveyor:1, 橙色§r 传送带
industrialforegoing:conveyor:2, 品红色§r 传送带
industrialforegoing:conveyor:3, 淡蓝色§r 传送带
industrialforegoing:conveyor:4, 黄色§r 传送带
industrialforegoing:conveyor:5, 黄绿色§r 传送带
industrialforegoing:conveyor:6, 粉红色§r 传送带
industrialforegoing:conveyor:7, 灰色§r 传送带
industrialforegoing:conveyor:8, 淡灰色§r 传送带
industrialforegoing:conveyor:9, 青色§r 传送带
industrialforegoing:conveyor:10, 紫色§r 传送带
industrialforegoing:conveyor:11, 蓝色§r 传送带
industrialforegoing:conveyor:12, 棕色§r 传送带
industrialforegoing:conveyor:13, 绿色§r 传送带
industrialforegoing:conveyor:14, 红色§r 传送带
industrialforegoing:conveyor:15, 黑色§r 传送带
industrialforegoing:black_hole_label, 黑洞标签
botania_tweaks:compressed_tiny_potato_1, 微型土豆
botania_tweaks:compressed_tiny_potato_2, 小型土豆
botania_tweaks:compressed_tiny_potato_3, 中型土豆
botania_tweaks:compressed_tiny_potato_4, 巨型土豆
botania_tweaks:compressed_tiny_potato_5, 超级巨大土豆
botania_tweaks:compressed_tiny_potato_6, 更加超级巨大土豆
botania_tweaks:compressed_tiny_potato_7, 非常超级巨大土豆
botania_tweaks:compressed_tiny_potato_8, 极限超级巨大土豆
botania_tweaks:potted_tiny_potato, 小 土-豆（花盆pot-日均产量tato？）
botania_tweaks:dire_crafty_crate, 极限机巧箱
botania_tweaks:basic_extended_crafty_crate, 扩展机巧箱[基础]
botania_tweaks:advanced_extended_crafty_crate, 扩展机巧箱[进阶]
botania_tweaks:elite_extended_crafty_crate, 扩展机巧箱[精英]
botania_tweaks:ultimate_extended_crafty_crate, 扩展机巧箱[终极]
theoneprobe:probe, T.O.P.检测器
theoneprobe:creativeprobe, 创造模式检测器
theoneprobe:probenote, The One Probe 阅读指南
theoneprobe:diamond_helmet_probe:0, 带检测器的钻石头盔
theoneprobe:gold_helmet_probe:0, 带检测器的金头盔
theoneprobe:iron_helmet_probe:0, 带检测器的铁头盔
theoneprobe:probe_goggles, 检测器（饰品）
patchouli:guide_book, 指南书
techreborn:dust:0, 铁铝榴石粉
techreborn:dust:1, 铝粉
techreborn:dust:2, 钙铁榴石粉
techreborn:dust:3, 灰烬
techreborn:dust:4, 玄武岩粉
techreborn:dust:5, 铝土矿粉
techreborn:dust:6, 黄铜粉
techreborn:dust:7, 青铜粉
techreborn:dust:8, 方解石粉
techreborn:dust:9, 木炭粉
techreborn:dust:10, 铬粉
techreborn:dust:11, 朱砂粉
techreborn:dust:12, 粘土粉
techreborn:dust:13, 煤粉
techreborn:dust:14, 铜粉
techreborn:dust:15, 黑色灰烬
techreborn:dust:16, 钻石粉
techreborn:dust:17, 琥珀金粉
techreborn:dust:18, 绿宝石粉
techreborn:dust:19, 末影之眼粉
techreborn:dust:20, 末影珍珠粉
techreborn:dust:21, 末地石粉
techreborn:dust:22, 燧石粉
techreborn:dust:23, 方铅矿粉
techreborn:dust:24, 金粉
techreborn:dust:25, 钙铝榴石粉
techreborn:dust:26, 殷钢粉
techreborn:dust:27, 铁粉
techreborn:dust:28, 青金石粉
techreborn:dust:29, 铅粉
techreborn:dust:30, 镁粉
techreborn:dust:31, 锰粉
techreborn:dust:32, 大理石粉
techreborn:dust:33, 地狱岩粉
techreborn:dust:34, 镍粉
techreborn:dust:35, 黑曜石粉
techreborn:dust:36, 橄榄石粉
techreborn:dust:37, 磷粉
techreborn:dust:38, 铂粉
techreborn:dust:39, 黄铁矿粉
techreborn:dust:40, 镁铝榴石粉
techreborn:dust:41, 红色石榴石粉
techreborn:dust:43, 红宝石粉
techreborn:dust:44, 硝石粉
techreborn:dust:45, 蓝宝石粉
techreborn:dust:46, 锯末
techreborn:dust:47, 银粉
techreborn:dust:48, 方钠石粉
techreborn:dust:49, 锰铝榴石粉
techreborn:dust:50, 闪锌矿粉
techreborn:dust:51, 钢粉
techreborn:dust:52, 硫粉
techreborn:dust:53, 锡粉
techreborn:dust:54, 钛粉
techreborn:dust:55, 钨粉
techreborn:dust:56, 钙铬榴石粉
techreborn:dust:58, 黄色石榴石粉
techreborn:dust:59, 锌粉
techreborn:dust:61, 安山岩粉
techreborn:dust:62, 闪长岩粉
techreborn:dust:63, 花岗岩粉
techreborn:dust:64, 铱粉
techreborn:dust:65, 钍粉
techreborn:dust:66, 铀粉
techreborn:dust:67, 钚粉
techreborn:gem:0, 红宝石
techreborn:gem:1, 蓝宝石
techreborn:gem:2, 橄榄石
techreborn:gem:3, 红色石榴石
techreborn:gem:4, 黄色石榴石
techreborn:ingot:0, 铝锭
techreborn:ingot:1, 黄铜锭
techreborn:ingot:2, 青铜锭
techreborn:ingot:3, 铬锭
techreborn:ingot:4, 铜锭
techreborn:ingot:5, 琥珀金锭
techreborn:ingot:6, 殷钢锭
techreborn:ingot:7, 铱锭
techreborn:ingot:8, 铅锭
techreborn:ingot:9, 镍锭
techreborn:ingot:10, 铂锭
techreborn:ingot:11, 银锭
techreborn:ingot:12, 钢锭
techreborn:ingot:13, 锡锭
techreborn:ingot:14, 钛锭
techreborn:ingot:15, 钨锭
techreborn:ingot:16, 热钨钢锭
techreborn:ingot:17, 钨钢锭
techreborn:ingot:18, 锌锭
techreborn:ingot:19, 精炼铁锭
techreborn:ingot:20, 高级合金锭
techreborn:ingot:21, 合金锭
techreborn:ingot:22, 铱合金锭
techreborn:ingot:23, 钍锭
techreborn:ingot:24, 铀锭
techreborn:ingot:25, 钚锭
techreborn:nuggets:0, 铝粒
techreborn:nuggets:1, 黄铜粒
techreborn:nuggets:2, 青铜粒
techreborn:nuggets:3, 铬粒
techreborn:nuggets:4, 铜粒
techreborn:nuggets:5, 琥珀金粒
techreborn:nuggets:6, 殷钢粒
techreborn:nuggets:7, 铱粒
techreborn:nuggets:8, 铅粒
techreborn:nuggets:9, 镍粒
techreborn:nuggets:10, 铂粒
techreborn:nuggets:11, 银粒
techreborn:nuggets:12, 钢粒
techreborn:nuggets:13, 锡粒
techreborn:nuggets:14, 钛粒
techreborn:nuggets:15, 钨粒
techreborn:nuggets:16, 热钨钢粒
techreborn:nuggets:17, 钨钢粒
techreborn:nuggets:18, 锌粒
techreborn:nuggets:19, 精炼铁粒
techreborn:nuggets:23, 铁粒
techreborn:nuggets:24, 钻石粒
techreborn:part:0, 能量流电路
techreborn:part:1, 数据控制电路
techreborn:part:2, 数据存储电路
techreborn:part:3, 数据球
techreborn:part:4, 钻石研磨头
techreborn:part:5, 钻石锯片
techreborn:part:6, 钨研磨头
techreborn:part:7, 60k 氦冷却单元
techreborn:part:8, 180k氦冷却单元
techreborn:part:9, 360k 氦冷却单元
techreborn:part:10, 60k钠钾冷却单元
techreborn:part:11, 180k 钠钾冷却单元
techreborn:part:12, 360k 钠钾冷却单元
techreborn:part:13, 白铜加热线圈
techreborn:part:14, 镍铬合金加热线圈
techreborn:part:15, 坝塔尔合金加热线圈
techreborn:part:17, 超导体
techreborn:part:21, 燃料棒（钚）
techreborn:part:22, 双联燃料棒（钍）
techreborn:part:23, 四联燃料棒（钍）
techreborn:part:24, 电脑显示器
techreborn:part:25, 机械零件
techreborn:part:26, 中子反射板
techreborn:part:28, 加厚中子反射板
techreborn:part:29, 电路板
techreborn:part:30, 高级电路板
techreborn:part:31, 粘性树脂
techreborn:part:32, 橡胶
techreborn:part:33, 废料
techreborn:part:34, 网状碳纤维
techreborn:part:35, 碳纤维
techreborn:part:36, 10k 冷却单元
techreborn:part:37, 30k 冷却单元
techreborn:part:38, 60k 冷却单元
techreborn:part:39, 强化超导体
techreborn:part:40, 空白电路板
techreborn:part:41, 高级空白电路板
techreborn:part:42, 高级电路零件
techreborn:part:43, 处理器空白电路板
techreborn:part:44, 植物纤维球
techreborn:part:45, 压缩植物纤维球
techreborn:part:46, 生物质单元
techreborn:plates:0, 铁板
techreborn:plates:1, 金板
techreborn:plates:2, 碳板
techreborn:plates:3, 木板
techreborn:plates:4, 红石板
techreborn:plates:5, 钻石板
techreborn:plates:6, 绿宝石板
techreborn:plates:8, 煤板
techreborn:plates:9, 黑曜石板
techreborn:plates:10, 青金石板
techreborn:plates:11, 硅板
techreborn:plates:12, 红宝石板
techreborn:plates:13, 蓝宝石板
techreborn:plates:14, 橄榄石板
techreborn:plates:15, 红色石榴石板
techreborn:plates:16, 黄色石榴石板
techreborn:plates:17, 铝板
techreborn:plates:18, 黄铜板
techreborn:plates:19, 青铜板
techreborn:plates:20, 铬板
techreborn:plates:21, 铜板
techreborn:plates:22, 琥珀金板
techreborn:plates:23, 殷钢板
techreborn:plates:24, 铱板
techreborn:plates:25, 铅板
techreborn:plates:26, 镍板
techreborn:plates:27, 铂板
techreborn:plates:28, 银板
techreborn:plates:29, 钢板
techreborn:plates:30, 锡板
techreborn:plates:31, 钛板
techreborn:plates:32, 钨板
techreborn:plates:33, 钨钢板
techreborn:plates:34, 锌板
techreborn:plates:35, 精炼铁板
techreborn:plates:36, 高级合金板
techreborn:plates:37, 镁铝合金板
techreborn:plates:38, 铱合金板
techreborn:smalldust:0, 小堆铁铝榴石粉
techreborn:smalldust:1, 小堆铝粉
techreborn:smalldust:2, 小堆钙铁榴石粉
techreborn:smalldust:3, 小堆灰烬
techreborn:smalldust:4, 小堆玄武岩粉
techreborn:smalldust:5, 小堆铝土矿粉
techreborn:smalldust:6, 小堆黄铜粉
techreborn:smalldust:7, 小堆青铜粉
techreborn:smalldust:8, 小堆方解石粉
techreborn:smalldust:9, 小堆木炭粉
techreborn:smalldust:10, 小堆铬粉
techreborn:smalldust:11, 小堆朱砂粉
techreborn:smalldust:12, 小堆粘土粉
techreborn:smalldust:13, 小堆煤粉
techreborn:smalldust:14, 小堆铜粉
techreborn:smalldust:15, 小堆黑色灰烬
techreborn:smalldust:16, 小堆钻石粉
techreborn:smalldust:17, 小堆琥珀金粉
techreborn:smalldust:18, 小堆绿宝石粉
techreborn:smalldust:19, 小堆末影之眼粉
techreborn:smalldust:20, 小堆末影珍珠粉
techreborn:smalldust:21, 小堆末地石粉
techreborn:smalldust:22, 小堆燧石粉
techreborn:smalldust:23, 小堆方铅矿粉
techreborn:smalldust:24, 小堆金粉
techreborn:smalldust:25, 小堆钙铝榴石粉
techreborn:smalldust:26, 小堆殷钢粉
techreborn:smalldust:27, 小堆铁粉
techreborn:smalldust:28, 小堆青金石粉
techreborn:smalldust:29, 小堆铅粉
techreborn:smalldust:30, 小堆镁粉
techreborn:smalldust:31, 小堆锰粉
techreborn:smalldust:32, 小堆大理石粉
techreborn:smalldust:33, 小堆地狱岩粉
techreborn:smalldust:34, 小堆镍粉
techreborn:smalldust:35, 小堆黑曜石粉
techreborn:smalldust:36, 小堆橄榄石粉
techreborn:smalldust:37, 小堆磷粉
techreborn:smalldust:38, 小堆铂粉
techreborn:smalldust:39, 小堆黄铁矿粉
techreborn:smalldust:40, 小堆镁铝榴石粉
techreborn:smalldust:41, 小堆红色石榴石粉
techreborn:smalldust:43, 小堆红宝石粉
techreborn:smalldust:44, 小堆硝石粉
techreborn:smalldust:45, 小堆蓝宝石粉
techreborn:smalldust:46, 小堆锯末
techreborn:smalldust:47, 小堆银粉
techreborn:smalldust:48, 小堆方钠石粉
techreborn:smalldust:49, 小堆锰铝榴石粉
techreborn:smalldust:50, 小堆闪锌矿粉
techreborn:smalldust:51, 小堆钢粉
techreborn:smalldust:52, 小堆硫粉
techreborn:smalldust:53, 小堆锡粉
techreborn:smalldust:54, 小堆钛粉
techreborn:smalldust:55, 小堆钨粉
techreborn:smalldust:56, 小堆钙铬榴石粉
techreborn:smalldust:58, 小堆黄色石榴石粉
techreborn:smalldust:59, 小堆锌粉
techreborn:smalldust:61, 小堆红石粉
techreborn:smalldust:62, 小堆荧石粉
techreborn:smalldust:63, 小堆安山岩粉
techreborn:smalldust:64, 小堆闪长岩粉
techreborn:smalldust:65, 小堆花岗岩粉
techreborn:smalldust:66, 小堆铱粉
techreborn:smalldust:67, 小堆钍粉
techreborn:smalldust:68, 小堆铀粉
techreborn:smalldust:69, 小堆钚粉
techreborn:uumatter, UU-物质
techreborn:cloakingdevice, 隐形装置
techreborn:lapotronpack, 兰波顿充电背包
techreborn:lithiumbatpack, 锂充电背包
techreborn:energycrystal, 能量水晶
techreborn:lapotroncrystal, 兰波顿水晶
techreborn:lapotronicorb, 兰波顿能量球
techreborn:lithiumbattery, 锂电池
techreborn:rebattery, 充电电池
techreborn:advancedchainsaw, 高级电锯
techreborn:advanceddrill, 高级电钻
techreborn:ironjackhammer, 高级凿岩锤
techreborn:debug, Debug 工具
techreborn:diamondchainsaw, 钻石电锯
techreborn:diamonddrill, 钻石电钻
techreborn:diamondjackhammer, 钻石凿岩锤
techreborn:electrictreetap, 电动树脂提取器
techreborn:nanosaber, 纳米剑
techreborn:omnitool, 万能工具
techreborn:rockcutter, 岩石切割机
techreborn:ironchainsaw, 钢电锯
techreborn:irondrill, 钢电钻
techreborn:steeljackhammer, 钢凿岩锤
techreborn:treetap, 木龙头
techreborn:wrench, 扳手
techreborn:singlethoriumfuelrod, 燃料棒（钍）
techreborn:dualthoriumfuelrod, 双联燃料棒（钍）
techreborn:quadthoriumfuelrod, 四联燃料棒（钍）
techreborn:depletedsinglethoriumfuelrod, 燃料棒（枯竭钍）
techreborn:depleteddualthoriumfuelrod, 双联燃料棒（枯竭钍）
techreborn:depletedquadthoriumfuelrod, 四联燃料棒（枯竭钍）
techreborn:iridiumneutronreflector, 铱中子反射板
techreborn:dynamiccell, 空单元
techreborn:frequencytransmitter, 频率转换器
techreborn:techmanuel, 科技重生手册
techreborn:missingrecipe, item.missingRecipe.name
techreborn:scrapbox, 废料盒
techreborn:upgrades:0, 超频升级
techreborn:upgrades:1, 变压器升级
techreborn:upgrades:2, 储能升级
techreborn:upgrades:3, 超导体升级
techreborn:bronzesword, 青铜剑
techreborn:bronzepickaxe, 青铜镐
techreborn:bronzespade, 青铜锹
techreborn:bronzeaxe, 青铜斧
techreborn:bronzehoe, 青铜锄
techreborn:bronzehelmet, 青铜头盔
techreborn:bronzechestplate, 青铜胸甲
techreborn:bronzeleggings, 青铜护腿
techreborn:bronzeboots, 青铜靴子
techreborn:rubysword, 红宝石剑
techreborn:rubypickaxe, 红宝石镐
techreborn:rubyspade, 红宝石锹
techreborn:rubyaxe, 红宝石斧
techreborn:rubyhoe, 红宝石锄
techreborn:rubyhelmet, 红宝石头盔
techreborn:rubychestplate, 红宝石胸甲
techreborn:rubyleggings, 红宝石护腿
techreborn:rubyboots, 红宝石靴子
techreborn:sapphiresword, 蓝宝石剑
techreborn:sapphirepickaxe, 蓝宝石镐
techreborn:sapphirespade, 蓝宝石锹
techreborn:sapphireaxe, 蓝宝石斧
techreborn:sapphirehoe, 蓝宝石锄
techreborn:sapphirehelmet, 蓝宝石头盔
techreborn:sapphirechestplate, 蓝宝石胸甲
techreborn:sapphireleggings, 蓝宝石护腿
techreborn:sapphireboots, 蓝宝石靴子
techreborn:peridotsword, 橄榄石剑
techreborn:peridotpickaxe, 橄榄石镐
techreborn:peridotspade, 橄榄石锹
techreborn:peridotaxe, 橄榄石斧
techreborn:peridothoe, 橄榄石锄
techreborn:peridothelmet, 橄榄石头盔
techreborn:peridotchestplate, 橄榄石胸甲
techreborn:peridotleggings, 橄榄石护腿
techreborn:peridotboots, 橄榄石靴子
actuallyadditions:block_canola_oil, 菜籽油
actuallyadditions:block_refined_canola_oil, 精制菜籽油
actuallyadditions:block_crystal_oil, 晶化油
actuallyadditions:block_empowered_oil, 充能油
actuallyadditions:block_crystal_cluster_redstone, 红色晶簇
actuallyadditions:block_crystal_cluster_lapis, 蓝色晶簇
actuallyadditions:block_crystal_cluster_diamond, 淡蓝色晶簇
actuallyadditions:block_crystal_cluster_coal, 黑色晶簇
actuallyadditions:block_crystal_cluster_emerald, 绿色晶簇
actuallyadditions:block_crystal_cluster_iron, 白色晶簇
actuallyadditions:block_battery_box, 电池盒
actuallyadditions:block_item_viewer_hopping, 漏斗型物品传输接口
actuallyadditions:block_farmer, 农场
actuallyadditions:block_bio_reactor, 生物反应器
actuallyadditions:block_empowerer, 充能台
actuallyadditions:block_tiny_torch, 微型火把
actuallyadditions:block_shock_suppressor, 震波吸收器
actuallyadditions:block_display_stand, 物品展示台
actuallyadditions:block_player_interface, 玩家接口
actuallyadditions:block_item_viewer, 物品传输接口
actuallyadditions:block_firework_box, 烟花发射器
actuallyadditions:block_miner, 垂直挖矿机
actuallyadditions:block_atomic_reconstructor, 原子再构机
actuallyadditions:block_crystal:0, 红石水晶块
actuallyadditions:block_crystal:1, 青金石水晶块
actuallyadditions:block_crystal:2, 钻石水晶块
actuallyadditions:block_crystal:3, 煤晶块
actuallyadditions:block_crystal:4, 绿宝石水晶块
actuallyadditions:block_crystal:5, 铁晶块
actuallyadditions:block_crystal_empowered:0, 充能红石水晶块
actuallyadditions:block_crystal_empowered:1, 充能青金石水晶块
actuallyadditions:block_crystal_empowered:2, 充能钻石水晶块
actuallyadditions:block_crystal_empowered:3, 充能煤晶块
actuallyadditions:block_crystal_empowered:4, 充能绿宝石水晶块
actuallyadditions:block_crystal_empowered:5, 充能铁晶块
actuallyadditions:block_black_lotus, 黑莲花
actuallyadditions:block_laser_relay, 能量激光中继器
actuallyadditions:block_laser_relay_advanced, 高级能量激光中继器
actuallyadditions:block_laser_relay_extreme, 超级能量激光中继器
actuallyadditions:block_laser_relay_fluids, 流体激光中继器
actuallyadditions:block_laser_relay_item, 物品激光中继器
actuallyadditions:block_laser_relay_item_whitelist, 高级物品激光中继器
actuallyadditions:block_ranged_collector, 物品收集器
actuallyadditions:block_directional_breaker, 长距离方块破坏器
actuallyadditions:block_leaf_generator, 咀叶发电机
actuallyadditions:block_smiley_cloud, 微笑云朵
actuallyadditions:block_xp_solidifier, 经验固化器
actuallyadditions:block_testifi_bucks_green_wall, 装饰用绿色石英方块
actuallyadditions:block_testifi_bucks_white_wall, 装饰用石英
actuallyadditions:block_testifi_bucks_green_stairs, 装饰用绿色石英楼梯
actuallyadditions:block_testifi_bucks_white_stairs, 装饰用石英楼梯
actuallyadditions:block_testifi_bucks_green_slab, 装饰用绿色石英台阶
actuallyadditions:block_testifi_bucks_white_slab, 装饰用石英台阶
actuallyadditions:block_testifi_bucks_green_fence, 装饰用绿色石英围墙
actuallyadditions:block_testifi_bucks_white_fence, 装饰用石英围墙
actuallyadditions:block_colored_lamp:0, 白色灯具
actuallyadditions:block_colored_lamp:1, 橙色灯具
actuallyadditions:block_colored_lamp:2, 品红色灯具
actuallyadditions:block_colored_lamp:3, 淡蓝色灯具
actuallyadditions:block_colored_lamp:4, 黄色灯具
actuallyadditions:block_colored_lamp:5, 黄绿色灯具
actuallyadditions:block_colored_lamp:6, 粉红色灯具
actuallyadditions:block_colored_lamp:7, 灰色灯具
actuallyadditions:block_colored_lamp:8, 淡灰色灯具
actuallyadditions:block_colored_lamp:9, 青色灯具
actuallyadditions:block_colored_lamp:10, 紫色灯具
actuallyadditions:block_colored_lamp:11, 蓝色灯具
actuallyadditions:block_colored_lamp:12, 棕色灯具
actuallyadditions:block_colored_lamp:13, 绿色灯具
actuallyadditions:block_colored_lamp:14, 红色灯具
actuallyadditions:block_colored_lamp:15, 黑色灯具
actuallyadditions:block_colored_lamp_on:0, 白色灯具 (开启)
actuallyadditions:block_colored_lamp_on:1, 橙色灯具 (开启)
actuallyadditions:block_colored_lamp_on:2, 品红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:3, 淡蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:4, 黄色灯具 (开启)
actuallyadditions:block_colored_lamp_on:5, 黄绿色灯具 (开启)
actuallyadditions:block_colored_lamp_on:6, 粉红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:7, 灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:8, 淡灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:9, 青色灯具 (开启)
actuallyadditions:block_colored_lamp_on:10, 紫色灯具 (开启)
actuallyadditions:block_colored_lamp_on:11, 蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:12, 棕色灯具 (开启)
actuallyadditions:block_colored_lamp_on:13, 绿色灯具 (开启)
